ptp,counterbalancing,rt,mouse_clientX,mouse_clientY,row,col,correct,pa_center_x,pa_center_y,condition,arrangement,block,block_trial_idx,hidden_pa_img,hidden_pa_img_type,corr_row,corr_col,top_offset,left_offset,trial_stage,time_elapsed,mouse_dist_cb,mouse_error,hidden_pa_img_row_number,hidden_pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed
sub_002,cb3,818.7999999821186,504,597,10,3,1,510.1171875,595.890625,no_schema,3,1,20,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,134,6,hidden_pa_learning,121508,7.2265625,6.216968377013128,3,3,2,9,9,2,2,4
sub_002,cb3,740.3999999761581,828,207,2,8,1,826.453125,208.5546875,no_schema,3,1,21,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,80,114,hidden_pa_learning,127271,3.1015625,2.1931428335339334,4,4,7,4,1,10,1,5
sub_002,cb3,1052.5,729,450,8,7,1,724.7890625,445.5546875,no_schema,3,1,22,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,67,54,hidden_pa_learning,133351,8.65625,6.123136275762814,4,4,6,5,7,4,4,9
sub_002,cb3,999.3000000119209,873,421,7,9,0,880.12109375,395.22265625,no_schema,3,1,23,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,100,126,hidden_pa_learning,139364,32.8984375,26.742876191650613,4,4,8,3,5,6,3,8
sub_002,cb3,909.8000000119209,667,565,10,3,1,652.1171875,556.890625,no_schema,3,1,24,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,95,148,hidden_pa_learning,145299,22.9921875,16.948748354990148,4,4,2,9,9,2,2,4
sub_002,cb3,864.1999999880791,609,393,5,5,0,641.1171875,411.5546875,no_schema,3,2,1,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,158,12,hidden_pa_learning,7710,50.671875,37.091645435769124,1,5,5,6,4,7,4,9
sub_002,cb3,827.9000000059605,708,367,8,7,1,700.7890625,379.5546875,no_schema,3,2,2,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,1,30,hidden_pa_learning,13564,19.765625,14.47818351353382,1,5,6,5,7,4,4,9
sub_002,cb3,674.8000000119209,548,573,11,3,0,552.1171875,549.890625,no_schema,3,2,3,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,88,48,hidden_pa_learning,19255,27.2265625,23.473270879891903,1,5,2,9,9,2,2,4
sub_002,cb3,842,742,175,2,8,1,733.453125,173.5546875,no_schema,3,2,4,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,45,21,hidden_pa_learning,25115,9.9921875,8.668217838072671,1,5,7,4,1,10,1,5
sub_002,cb3,1249.0999999940395,632,515,7,4,1,631.7890625,495.890625,no_schema,3,2,5,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,159,86,hidden_pa_learning,31383,19.3203125,19.11053917396187,1,5,3,8,6,5,3,8
sub_002,cb3,710,777,460,7,9,0,791.12109375,434.22265625,no_schema,3,2,6,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,139,37,hidden_pa_learning,37121,39.8984375,29.391780134962108,1,5,8,3,5,6,3,8
sub_002,cb3,792.4000000059605,633,284,5,4,0,647.7890625,350.890625,no_schema,3,2,7,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,14,102,hidden_pa_learning,42931,81.6796875,68.50600033952888,2,6,3,8,6,5,3,8
sub_002,cb3,687.5999999940395,719,264,4,6,0,720.1171875,297.5546875,no_schema,3,2,8,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,44,91,hidden_pa_learning,48643,34.671875,33.573280464274156,2,6,5,6,4,7,4,9
sub_002,cb3,722.3000000119209,796,313,6,9,1,796.12109375,300.22265625,no_schema,3,2,9,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,5,42,hidden_pa_learning,54392,12.8984375,12.777917553418206,2,6,8,3,5,6,3,8
sub_002,cb3,945.8000000119209,847,492,8,8,0,812.7890625,482.5546875,no_schema,3,2,10,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,104,142,hidden_pa_learning,60357,43.65625,35.49087450108214,2,6,6,5,7,4,4,9
sub_002,cb3,812.9000000059605,772,253,2,8,1,786.453125,235.5546875,no_schema,3,2,11,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,107,74,hidden_pa_learning,66188,31.8984375,22.65461874515396,2,6,7,4,1,10,1,5
sub_002,cb3,1110.2999999821186,677,423,7,4,1,669.7890625,437.890625,no_schema,3,2,12,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,101,124,hidden_pa_learning,72327,22.1015625,16.544737305848383,3,7,3,8,6,5,3,8
sub_002,cb3,760.5999999940395,869,487,7,8,0,824.7890625,509.5546875,no_schema,3,2,13,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,131,154,hidden_pa_learning,78116,66.765625,49.631853913102645,3,7,6,5,7,4,4,9
sub_002,cb3,1442.0999999940395,605,541,10,3,1,599.1171875,540.890625,no_schema,3,2,14,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,79,95,hidden_pa_learning,84575,5.9921875,5.883829178416149,2,6,2,9,9,2,2,4
sub_002,cb3,1034.2000000178814,772,253,5,6,1,785.1171875,264.5546875,no_schema,3,2,15,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,11,156,hidden_pa_learning,90628,24.671875,17.4806009946115,3,7,5,6,4,7,4,9
sub_002,cb3,1015.5999999940395,650,489,10,3,1,654.1171875,485.890625,no_schema,3,2,16,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,24,150,hidden_pa_learning,96662,7.2265625,5.159403628403311,3,7,2,9,9,2,2,4
sub_002,cb3,934.0999999940395,808,190,2,7,0,831.453125,204.5546875,no_schema,3,2,17,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,76,119,hidden_pa_learning,102621,38.0078125,27.602318752023013,3,7,7,4,1,10,1,5
sub_002,cb3,1318.5,881,422,6,9,1,875.12109375,406.22265625,no_schema,3,2,18,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,111,121,hidden_pa_learning,108968,21.65625,16.837045895938903,3,7,8,3,5,6,3,8
sub_002,cb3,1081.4000000059605,657,489,10,3,1,646.1171875,479.890625,no_schema,3,2,19,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,18,142,hidden_pa_learning,115074,19.9921875,14.192121786427188,4,8,2,9,9,2,2,4
sub_002,cb3,674.8000000119209,751,238,4,6,0,744.1171875,266.5546875,no_schema,3,2,20,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,13,115,hidden_pa_learning,120767,35.4375,29.37249199732315,4,8,5,6,4,7,4,9
sub_002,cb3,780.1999999880791,744,237,2,8,1,741.453125,232.5546875,no_schema,3,2,21,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,104,29,hidden_pa_learning,126564,6.9921875,5.123219250459739,4,8,7,4,1,10,1,5
sub_002,cb3,1347.5,629,409,5,4,0,626.7890625,482.890625,no_schema,3,2,22,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,146,81,hidden_pa_learning,132937,76.1015625,73.92369516954311,4,8,3,8,6,5,3,8
sub_002,cb3,1382.8999999761581,852,429,8,8,0,826.7890625,420.5546875,no_schema,3,2,23,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,42,156,hidden_pa_learning,139342,33.65625,26.58786702335414,4,8,6,5,7,4,4,9
sub_002,cb3,802.3000000119209,795,293,6,9,1,803.12109375,308.22265625,no_schema,3,2,24,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,13,49,hidden_pa_learning,145168,23.34375,17.253446815113584,4,8,8,3,5,6,3,8
sub_002,cb3,1649.2999999821186,739,447,7,6,0,781.7890625,323.890625,schema_c,4,1,1,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,112,111,hidden_pa_learning,8448,165.8984375,130.3335033002625,1,1,6,5,3,8,3,8
sub_002,cb3,2973.4000000059605,800,343,4,10,0,608.453125,397.5546875,schema_c,4,1,2,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,144,21,hidden_pa_learning,16448,246.1015625,199.1643021489752,1,1,4,7,4,7,4,8
sub_002,cb3,565.5999999940395,695,195,3,7,0,559.7890625,152.5546875,schema_c,4,1,3,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,24,14,hidden_pa_learning,22136,177.65625,141.71662631057643,1,1,3,8,1,10,1,4
sub_002,cb3,1064.3999999761581,630,664,11,3,0,793.7890625,353.890625,schema_c,4,1,4,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,142,123,hidden_pa_learning,28217,473.8984375,350.7059757938543,2,2,6,5,3,8,3,8
sub_002,cb3,924.2999999821186,562,336,4,3,0,621.7890625,259.5546875,schema_c,4,1,5,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,131,76,hidden_pa_learning,34164,136.234375,97.04956361494658,2,2,3,8,1,10,1,4
sub_002,cb3,711.0999999940395,835,280,4,8,0,738.12109375,489.22265625,schema_c,4,1,6,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,69,109,hidden_pa_learning,39907,306.1015625,230.56374902508406,1,1,5,6,8,3,3,8
sub_002,cb3,1394.7999999821186,712,396,7,8,0,721.453125,420.5546875,schema_c,4,1,7,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,42,9,hidden_pa_learning,46328,34.0078125,26.31148514410164,1,1,7,4,7,4,4,8
sub_002,cb3,516.2000000178814,800,249,5,9,0,829.7890625,461.890625,schema_c,4,1,8,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,0,34,hidden_pa_learning,51868,242.6796875,214.96466327636162,1,1,9,2,9,2,2,4
sub_002,cb3,994.2000000178814,495,349,4,2,0,581.7890625,287.5546875,schema_c,4,1,9,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,159,36,hidden_pa_learning,57880,148.234375,106.33845869605014,3,3,3,8,1,10,1,4
sub_002,cb3,2167.0999999940395,867,402,5,9,0,809.453125,524.5546875,schema_c,4,1,10,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,146,97,hidden_pa_learning,65068,180.1015625,135.393110055454,2,2,7,4,7,4,4,8
sub_002,cb3,579.9000000059605,654,233,4,6,0,599.453125,258.5546875,schema_c,4,1,11,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,5,12,hidden_pa_learning,70674,80.1015625,60.23623183340971,2,2,4,7,4,7,4,8
sub_002,cb3,741.0999999940395,672,371,5,4,0,842.453125,500.5546875,schema_c,4,1,12,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,122,130,hidden_pa_learning,76448,300.0078125,214.09970778935752,3,3,7,4,7,4,4,8
sub_002,cb3,2413.4000000059605,732,461,7,7,0,672.12109375,528.22265625,schema_c,4,1,13,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,108,43,hidden_pa_learning,83886,127.1015625,90.02426854466496,2,2,5,6,8,3,3,8
sub_002,cb3,1398,831,429,8,11,0,800.7890625,520.890625,schema_c,4,1,14,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,59,5,hidden_pa_learning,90312,122.1015625,96.7294562556801,2,2,9,2,9,2,2,4
sub_002,cb3,1474.7000000178814,567,228,2,4,1,568.7890625,229.5546875,schema_c,4,1,15,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,101,23,hidden_pa_learning,96811,3.34375,2.3701894125918503,4,4,3,8,1,10,1,4
sub_002,cb3,2005.5,787,336,4,8,0,656.453125,378.5546875,schema_c,4,1,16,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,125,69,hidden_pa_learning,103835,173.1015625,137.30763999314925,3,3,4,7,4,7,4,8
sub_002,cb3,1625.5,912,560,11,10,0,796.7890625,275.890625,schema_c,4,1,17,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,64,126,hidden_pa_learning,110485,399.3203125,306.5806534706969,3,3,6,5,3,8,3,8
sub_002,cb3,1490,913,581,10,11,0,886.7890625,602.890625,schema_c,4,1,18,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,141,91,hidden_pa_learning,116996,48.1015625,34.149856625168006,3,3,9,2,9,2,2,4
sub_002,cb3,1394.800000011921,805,260,4,9,0,652.453125,286.5546875,schema_c,4,1,19,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,33,65,hidden_pa_learning,123414,179.1015625,154.84088768955144,4,4,4,7,4,7,4,8
sub_002,cb3,1122.7999999821186,783,550,9,6,1,787.12109375,546.22265625,schema_c,4,1,20,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,126,158,hidden_pa_learning,129561,7.8984375,5.590325527368967,3,3,5,6,8,3,3,8
sub_002,cb3,1429.4000000059605,762,520,10,8,0,827.7890625,506.890625,schema_c,4,1,21,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,45,32,hidden_pa_learning,136013,78.8984375,67.08246013317886,4,4,9,2,9,2,2,4
sub_002,cb3,1112.800000011921,730,511,8,8,1,740.453125,512.5546875,schema_c,4,1,22,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,134,28,hidden_pa_learning,142149,12.0078125,10.568106523322012,4,4,7,4,7,4,4,8
sub_002,cb3,1248.300000011921,700,383,4,5,0,769.7890625,364.890625,schema_c,4,1,23,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,153,99,hidden_pa_learning,148427,87.8984375,72.10036551585249,4,4,6,5,3,8,3,8
sub_002,cb3,801.5,635,462,9,6,1,652.12109375,457.22265625,schema_c,4,1,24,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,37,23,hidden_pa_learning,154248,21.8984375,17.775119254225924,4,4,5,6,8,3,3,8
sub_002,cb3,849.9000000059605,638,433,9,6,1,656.12109375,437.22265625,schema_c,4,2,1,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,17,27,hidden_pa_learning,7896,22.34375,18.606581214773257,1,5,5,6,8,3,3,8
sub_002,cb3,1049.800000011921,791,501,8,8,1,809.453125,493.5546875,schema_c,4,2,2,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,115,97,hidden_pa_learning,13966,25.8984375,19.898504981236183,1,5,7,4,7,4,4,8
sub_002,cb3,1346,793,502,10,9,0,820.7890625,513.890625,schema_c,4,2,3,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,52,25,hidden_pa_learning,20338,39.6796875,30.226130376208122,1,5,9,2,9,2,2,4
sub_002,cb3,1064.0999999940395,805,538,9,8,0,811.453125,513.5546875,schema_c,4,2,4,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,135,99,hidden_pa_learning,26428,30.8984375,25.28272385421083,2,6,7,4,7,4,4,8
sub_002,cb3,1226.5,879,503,10,10,1,894.7890625,510.890625,schema_c,4,2,5,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,49,99,hidden_pa_learning,32675,23.6796875,17.650961943178373,2,6,9,2,9,2,2,4
sub_002,cb3,1089.0999999940395,741,338,5,7,0,760.7890625,306.890625,schema_c,4,2,6,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,95,90,hidden_pa_learning,38792,50.8984375,36.870044853777046,1,5,6,5,3,8,3,8
sub_002,cb3,1260.4000000059605,675,335,5,4,0,723.453125,344.5546875,schema_c,4,2,7,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,91,136,hidden_pa_learning,45079,58.0078125,49.38620632816699,1,5,4,7,4,7,4,8
sub_002,cb3,798.4000000059605,634,522,9,6,1,649.12109375,517.22265625,schema_c,4,2,8,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,97,20,hidden_pa_learning,50903,19.8984375,15.857821083047732,2,6,5,6,8,3,3,8
sub_002,cb3,865.9000000059605,757,427,9,7,0,783.453125,396.5546875,schema_c,4,2,9,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,18,71,hidden_pa_learning,56791,56.8984375,40.33218163561551,3,7,7,4,7,4,4,8
sub_002,cb3,1243.699999988079,552,242,2,4,1,570.7890625,244.5546875,schema_c,4,2,10,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,116,25,hidden_pa_learning,63057,21.34375,18.96194340914355,1,5,3,8,1,10,1,4
sub_002,cb3,1016.8000000119209,689,556,9,6,1,692.12109375,538.22265625,schema_c,4,2,11,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,118,63,hidden_pa_learning,69094,20.8984375,18.04924311437887,3,7,5,6,8,3,3,8
sub_002,cb3,1451.0999999940395,779,313,5,6,0,815.7890625,290.890625,schema_c,4,2,12,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,79,145,hidden_pa_learning,75570,58.8984375,42.92155149245576,2,6,6,5,3,8,3,8
sub_002,cb3,1128.9000000059605,847,596,10,10,1,862.7890625,582.890625,schema_c,4,2,13,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,121,67,hidden_pa_learning,81730,28.8984375,20.521944535533937,3,7,9,2,9,2,2,4
sub_002,cb3,726.6999999880791,698,192,2,4,1,704.7890625,188.5546875,schema_c,4,2,14,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,60,159,hidden_pa_learning,87482,10.234375,7.613248180084668,2,6,3,8,1,10,1,4
sub_002,cb3,1248.199999988079,574,286,4,4,0,626.453125,312.5546875,schema_c,4,2,15,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,59,39,hidden_pa_learning,93754,79.0078125,58.79185105512737,2,6,4,7,4,7,4,8
sub_002,cb3,903.6999999880791,763,555,9,6,1,779.12109375,547.22265625,schema_c,4,2,16,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,9,6,127,150,hidden_pa_learning,99684,23.8984375,17.899070911696874,4,8,5,6,8,3,3,8
sub_002,cb3,872.9000000059605,744,486,8,7,0,774.453125,491.5546875,schema_c,4,2,17,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,8,8,113,62,hidden_pa_learning,105583,36.0078125,30.955570992767704,4,8,7,4,7,4,4,8
sub_002,cb3,834.8000000119209,569,288,3,4,0,567.7890625,266.5546875,schema_c,4,2,18,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,138,22,hidden_pa_learning,111444,22.65625,21.479473872782883,3,7,3,8,1,10,1,4
sub_002,cb3,721.7999999821186,688,282,5,6,0,725.7890625,255.890625,schema_c,4,2,19,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,44,55,hidden_pa_learning,117188,63.8984375,45.93160902384687,3,7,6,5,3,8,3,8
sub_002,cb3,856.3000000119209,864,584,10,10,1,871.7890625,587.890625,schema_c,4,2,20,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,10,10,126,76,hidden_pa_learning,123067,11.6796875,8.706690388404267,4,8,9,2,9,2,2,4
sub_002,cb3,NA,NA,NA,NA,NA,NA,706.453125,322.5546875,schema_c,4,2,21,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,69,119,hidden_pa_learning,131093,NA,NA,3,7,4,7,4,7,4,8
sub_002,cb3,589.9000000059605,576,189,2,3,0,603.7890625,193.5546875,schema_c,4,2,22,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,2,4,65,58,hidden_pa_learning,136706,32.34375,28.159850369836175,4,8,3,8,1,10,1,4
sub_002,cb3,1811.800000011921,705,348,5,6,0,667.453125,343.5546875,schema_c,4,2,23,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,5,5,90,80,hidden_pa_learning,143538,41.9921875,37.80910770552885,4,8,4,7,4,7,4,8
sub_002,cb3,1623,749,255,4,7,1,733.7890625,271.890625,schema_c,4,2,24,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,4,7,60,63,hidden_pa_learning,150183,32.1015625,22.730284479511717,4,8,6,5,3,8,3,8
sub_002,cb3,521.1999999880791,704,366,7,7,0,706.7890625,517.5546875,schema_ic,5,1,1,img/targets/BOSS/high_familiarity_downsized/cond5/122_hose.jpg,,11,7,14,36,hidden_pa_learning,7607,154.34375,151.58034890067896,1,1,6,5,10,1,1,6
